name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
b01,50,63,9,0,0,0,0,82
b02,50,63,13,0,0.001,0.004,0.006,83
b04,50,100,9,0,0,0,0,59
b05,50,100,13,0,0.001,0.004,0.006,61
b07,75,94,13,0,0.002,0.007,0.009,111
b08,75,94,19,0,0.123,3.695,3.819,104
b10,75,150,13,0,0.002,0.008,0.01,86
b11,75,150,19,0,0.125,3.85,3.976,88
b13,100,125,17,0.001,0.043,0.54,0.585,165
b16,100,200,17,0,0.04,0.54,0.581,127
