name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
p601,0,0,0,0,0,0,0,0
p602,37,62,5,0,0,0,0,8076
p603,0,0,0,0,0,0,0,0
p604,33,57,5,0,0,0,0,6953
p605,20,37,1,0,0,0,0,0
p606,19,30,3,0,0,0,0,5254
p607,14,22,5,0,0,0,0,4703
p608,0,0,0,0,0,0,0,0
p609,23,36,8,0,0,0,0,9116
p613,77,127,8,0,0,0,0.001,16620
p614,80,127,17,0,0.031,5.901,5.933,23583
