name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
taq0023,71,117,8,0,0,0,0.001,430
taq0431,204,351,12,0.002,0.002,0.038,0.043,708
taq0631,26,37,7,0,0,0,0,330
taq0739,193,330,13,0.001,0.004,0.153,0.16,741
taq0741,204,350,15,0.002,0.02,0.752,0.774,821
taq0751,261,447,16,0.003,0.05,3.207,3.261,911
taq0891,0,0,0,0,0,0,0,0
taq0910,0,0,0,0,0,0,0,0
taq0920,0,0,0,0,0,0,0,0
taq0978,0,0,0,0,0,0,0,0
