name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
cc3-4p,64,288,8,0,0,0,0.001,2338
cc3-4u,64,288,8,0,0,0,0.001,23
cc3-5p,125,750,13,0.001,0.003,0.12,0.125,3661
cc3-5u,125,750,13,0.001,0.003,0.113,0.118,36
cc6-2p,64,192,12,0,0,0.016,0.018,3271
cc6-2u,64,192,12,0,0,0.016,0.017,32
