name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
lin01,2,1,1,0,0,0,0,0
lin02,2,1,1,0,0,0,0,0
lin03,15,20,6,0,0,0,0,657
lin04,10,13,4,0,0,0,0,911
lin05,37,56,8,0,0,0,0,1523
lin06,0,0,0,0,0,0,0,0
lin07,28,40,5,0,0,0,0,1330
lin08,0,0,0,0,0,0,0,0
lin09,68,107,7,0,0,0,0,1904
lin10,104,160,16,0,0.02,1.906,1.927,3559
lin11,204,345,9,0.002,0,0.001,0.004,3638
lin12,265,453,11,0.004,0.002,0.02,0.027,4496
lin13,175,292,14,0.001,0.008,0.332,0.343,4118
