name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
d01,244,452,5,0.005,0,0,0.006,106
d02,268,487,10,0.006,0.001,0.002,0.009,187
d06,752,1710,5,0.059,0.005,0,0.065,67
d07,738,1680,10,0.057,0.008,0.002,0.068,96
d11,982,3876,5,0.123,0.009,0,0.133,29
d12,981,3263,9,0.109,0.01,0.001,0.121,40
d16,1000,6823,5,0.125,0.009,0,0.135,13
d17,999,6261,9,0.115,0.01,0.001,0.127,22
