name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
p455,100,991,5,0.001,0,0,0.002,1138
p456,100,850,5,0.001,0,0,0.002,1228
p457,97,664,8,0.001,0,0,0.002,1514
p458,96,583,9,0.001,0,0.001,0.002,1811
p459,89,432,15,0,0.008,0.69,0.7,1995
p460,88,471,17,0.001,0.035,6.011,6.047,2745
p463,200,1969,10,0.007,0.001,0.002,0.011,1510
p464,189,1621,13,0.006,0.004,0.134,0.145,2195
