name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
p401,65,142,4,0,0,0,0,136
p402,61,126,4,0,0,0,0,95
p403,72,156,5,0,0,0,0,179
p404,0,0,0,0,0,0,0,0
p405,0,0,0,0,0,0,0,0
p406,61,122,8,0,0,0,0.001,251
p407,53,98,13,0,0.001,0.067,0.069,460
p408,47,83,13,0,0.001,0.06,0.061,381
