name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
p619,100,180,5,0.01,0,0.004,0.015,7485
p620,100,180,5,0.009,0,0.004,0.013,8746
p621,100,180,5,0.011,0,0.003,0.015,8688
p622,100,180,10,0.008,0,0.141,0.15,15972
p623,100,180,10,0.011,0,0.14,0.152,19496
p624,100,180,20,n/a,n/a,n/a,over 30s,n/a
p625,100,180,20,n/a,n/a,n/a,over 30s,n/a
p626,100,180,20,n/a,n/a,n/a,over 30s,n/a
p630,200,370,10,0.03,0,0.48,0.511,26125
p631,200,370,20,n/a,n/a,n/a,over 30s,n/a
