name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
c01,500,625,5,2.298,0,0.074,2.373,85
c02,500,625,10,2.293,0,2.704,4.998,144
c06,500,1000,5,2.296,0,0.073,2.37,55
c07,500,1000,10,2.293,0,2.697,4.992,102
c11,500,2500,5,2.307,0,0.074,2.381,32
c12,500,2500,10,2.3,0,2.685,4.986,46
c16,500,12500,5,2.33,0,0.074,2.405,11
c17,500,12500,10,2.277,0,2.672,4.95,18
