name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
gap1307,342,552,17,n/a,n/a,n/a,over 30s,n/a
gap1413,541,906,10,0.181,0,3.117,3.299,457
gap1500,220,374,17,n/a,n/a,n/a,over 30s,n/a
gap1810,429,702,17,n/a,n/a,n/a,over 30s,n/a
gap2740,1196,2084,14,n/a,n/a,n/a,over 30s,n/a
gap2800,386,653,12,0.094,0.002,7.229,7.326,386
gap2975,179,293,10,0.025,0,0.385,0.411,245
gap3036,346,583,13,0.079,0.004,12.915,12.999,457
gap3100,921,1558,11,0.524,0.002,17.953,18.48,640
