name,nodes,edges,terminals,distances time, copy time, dreyfus-wagner time,time,result
p401,100,4950,5,0.06,0,0.003,0.064,155
p402,100,4950,5,0.061,0,0.003,0.064,116
p403,100,4950,5,0.057,0,0.003,0.06,179
p404,100,4950,10,0.056,0,0.135,0.192,270
p405,100,4950,10,0.056,0,0.135,0.192,270
p406,100,4950,10,0.059,0,0.135,0.195,290
p407,100,4950,20,n/a,n/a,n/a,over 30s,n/a
p408,100,4950,20,n/a,n/a,n/a,over 30s,n/a
